path,topic_name,message_type,rosbag_duration,message_count
/rosbags2/year4/april_3/stop_sign_track,/camera/right/image_color,sensor_msgs/msg/Image,32.992469831,1144
/rosbags2/year3/test_track_days/F19_3_Track_Day/cyclist_forward_no_pole,/camera/right/image_raw,sensor_msgs/msg/Image,7.441216343,1085
/rosbags2/year3/test_track_days/W20.4/traffic_light1,/camera/right/image_color,sensor_msgs/msg/Image,15.121557822,881
/rosbags2/year3/test_track_days/W20.4/traffic_light1,/camera/left/image_color,sensor_msgs/msg/Image,15.121557822,881
/rosbags2/year3/test_track_days/W20.4/traffic_light1,/camera/center/image_color,sensor_msgs/msg/Image,15.121557822,881
/rosbags2/year3/test_track_days/W20.4/traffic_light_flashing2,/camera/right/image_color,sensor_msgs/msg/Image,24.461285,570
/rosbags2/year3/test_track_days/W20.4/traffic_light_flashing1,/camera/right/image_color,sensor_msgs/msg/Image,22.093929319,524
/rosbags2/year3/parking_lot/W20.0.1/test_track_light,camera/left/image_color,sensor_msgs/msg/Image,11.905092529,287
/rosbags2/year4/april_3/stop_sign_frustum,/camera/right/image_color,sensor_msgs/msg/Image,5.066421812,177
/rosbags2/year5/2022-03-29/1912_radar,/camera/left/image_rect_color,sensor_msgs/msg/Image,2.088550236,133
/rosbags2/year3/test_track_days/F19_5/lane_change_3,/camera/right/image_color,sensor_msgs/msg/Image,0.142593251,46
